Num,场景,思维,标签
5534,丈夫觉得妻子每周买衣服太浪费，妻子觉得丈夫给老家人的钱太多了,只要吵过一次架就会天天吵架，以后肯定感情还会越来越不合，我就是得不到幸福的人。,过度泛化
5535,同学们都出去了，你一个人待在教室，感到自己有些孤独。,他们一定觉得我是个麻烦才不愿意叫我的，我还是不要贴上去了,读心术
5536,你成绩很差，虽然很努力学习了，但是结果还是不理想。,我怎么总搞不清自己的定位，我天生的差生。,乱贴标签
5537,点的外卖被偷了。,让我大半夜点外卖，被偷了也活该。,非扭曲
5538,你准备的复习资料完全和考试对应不上。,我上课摸鱼了，这些都是对我上课摸鱼的报应,情绪化推理
5539,眼睛有干眼症症状，医生让你不要接触电子屏幕，你十分懊恼。,算了我板不住的，反正也会失败，干脆继续看手机吧，开摆,非扭曲
5540,你发现室友好像在和你暗暗较劲。,她一直都在和我比吧，不管我做什么她都想压我一头，好维持她那种莫名的高傲。她肯定觉得我配不上她。,读心术
5541,周围的人跟别人说了你喜欢隔壁班男生的秘密，还传到了你的耳朵里。,我得赶紧想个办法补救一下,非扭曲
5542,你面对校园各种各样的活动，充满了兴趣，却又担心失败,如果我失败了，一定会有很多人嘲笑我，让我更加痛苦。,读心术
5543,你是一位事业有成的律师，最近接了一个很难的案件，可能输掉这场官司。,这场官司太难了，它决定着我的职业生涯了，压力好大，不！我不能输，输了这场官司我就再也不能翻身了,情绪化推理
5544,父母有些过度干涉你的生活了，你最近做的事情，父母经常过问。,总问这么多要干嘛啊，是不是就是想精神控制我，我一辈子被绑在他们身边就满意了，想死。,非黑即白
5545,你一直在处理一项工作，今天上午一上午，你都没有什么进展。,这件事情很难，我不想继续浪费时间了，放弃这项任务吧,非扭曲
5546,突然凌晨三点起床，你还是感觉很困，明天工作可能受影响。,现在头脑还是不太清醒，好想再睡一会,非扭曲
5547,说好一起出去玩，你却被放了鸽子。,没办法，他今天确实是家里突发情况，亲人去世了，我就别打扰他了。,非扭曲
5548,你和父母大吵了一架，事后父母很伤心，你感觉很愧疚。,我的爸妈哪怕自己吃不好穿不好，也要拼命对我好，我三生有幸遇到了这么好的父母！,非扭曲
5549,为了让他成绩提高，给这个孩子辅导了一段时间，考了70分，你依旧对这个成绩不满意,都是我的错！我没有教会他，我没有找到他的问题，无法找到他的短板对症下药，都怪我都怪我！,个人化归责
5550,现在大四了，但是最近你一直在纠结究竟是考研还是工作，摇摆不定,我之前在干什么，为什么不想这件事，现在这么纠结难过都是我活该,个人化归责
5551,你是一个同性恋，你感到很压抑，周围没有人理解你。,我的性取向让全家蒙羞，一切都怪我自己。,个人化归责
5552,你最近感觉学习有点艰难，论文写得你很头疼，老师因为论文已经找你好几次了,连论文都写不好，都这么大了，我真是太失败了,非黑即白
5553,女儿最近晚上出去，夜不归宿，也没有和你打电话。,怎么还不回家呢，这孩子真让人担心，着急死了，我得出去找她。,非扭曲
5554,你和朋友每天一起吃饭，突然有一天她没来找你吃饭。,她不来找我吃饭了，我就是一个不招人喜欢的倒霉蛋,乱贴标签
5555,点的外卖被偷了。,我就是个连自己的东西都看不住，被别人占了便宜还不知道上哪说理去的懦夫,乱贴标签
5556,周末在学校外戴耳钉被班主任看到,我这几天怎么这么倒霉，出个门都能碰到老师,情绪化推理
5557,你加入的社团也没交到朋友，熟人都没有,我现在这里没有朋友，感觉有一点孤独寂寞,非扭曲
5558,进入一家新公司，你发现新公司好像与老公司差别不大。,我能力就到这里，我去不了好公司的,读心术
5559,天气预报说明天是一个大晴天。你出去后却在下雨。,天气预报说明天晴天我就不带伞，我真是个不知道防患于未然的人,乱贴标签
5560,你和室友最近经常发生矛盾。,我好害怕自己交不上朋友，交朋友是不可能的事情。,非黑即白
5561,你想办一场盛大的结婚典礼，但是发现自己没有钱支付不起彩礼钱。,拜金女太多了，我要远离他们，不办婚礼是对的，这样就不会被他们欺负。,非扭曲
5562,女儿最近晚上出去，夜不归宿，也没有和你打电话。,她是不是因为我上次跟他吵架所以才不愿意回家的呢，都怪我平时脾气那么大，我真是个不称职的家长，是我对不起女儿。,个人化归责
5563,你爱人前段时候意外去世了。,我应该在他离开之前再多花时间陪陪他，和他一起去看看不曾见过的风景。,非扭曲
5564,丈夫对你表示了不满，说你天天什么也不用做，就靠他养着,我永远失去丈夫的爱了，我们再也回不到从前了,算命
5565,你面对校园各种各样的活动，充满了兴趣，却又担心失败,一想到可能会失败就紧张焦虑，我不如不报名，在寝室呆着。,算命
5566,自己忘带了自己的作业，老师罚你去后面听课。,做他的学生真的倒大霉了，真晦气的早上,情绪化推理
5567,当你一切准备好，准备离家时，母亲又大病一场，家里总发生些事情，让你不敢离家到外面去打天下。,我的父母就是我的累赘，他们离开了我是不是会变得更好呢,非黑即白
5568,疫情到来，你被感染了很难受。,反正我都得上了，也就不用防护了，一会就去大街上溜达。,情绪化推理
5569,你检测出了脑肿瘤，很彷徨，感到很害怕。,医生和父母都告诉我问题不大，应该就没有问题了吧。,非扭曲
5570,你被家人的冷暴力逼到一个爆炸的临界点，不受控制地歇斯底里。,我是一个罪人，他们冷暴力我是正常的。,乱贴标签
5571,你和父母大吵了一架，事后父母很伤心，你感觉很愧疚。, 我除了伤害爱我的人什么都不会。 我是个怪物,乱贴标签
5572,很不幸，你被确诊为了精神疾病。,我感到生活对我太不公平了，我永远在重要的时刻生病，我快被这无尽的压力逼疯了！,过度泛化
5573,你最近夜不归宿，父亲找你谈话，言语中有些激动与愤怒。,我只是夜不归宿，父亲就这么生气，肯定其他事情也会让他不满意，我在他眼里一定是个令他失望的孩子。,算命
5574,自己忘带了自己的作业，老师罚你去后面听课。,我从来没因为这种事情被罚过，从现在开始我再也不是好学生了,非黑即白
5575,父母最近在吵架，没有太管你。,我的父母总是吵架，他们每次都会闹得很凶，我真的好难过，他们都是我最爱的人，我难以抉择应该帮助谁。,非扭曲
5576,父母有些过度干涉你的生活了，你最近做的事情，父母经常过问。,我根本就逃不开他们的控制，以后就算结婚他们也不会让我离开他们的，我的未来也会是这样不自由的，好痛苦。,算命
5577,你一个室友每天晚上打游戏，很影响我学习，我跟她说了之后她还跟我吵架,像她那个地方的人啊，就是又懒又愚昧，跟她一点都讲不通道理的，还不知道怎么考上大学的呢,过度泛化
5578,最近你感觉有时候站起来就头晕，感觉头重脚轻那种,我的身体素质太差了，跑个步都喘，现在一换季就不舒服，我就是个体弱多病的人。,乱贴标签
5579,现在大四了，但是最近你一直在纠结究竟是考研还是工作，摇摆不定,有点想考研，但是别人都觉得我肯定考不上，到时候又会嘲笑我,读心术
5580,你是一个同性恋，你感到很压抑，周围没有人理解你。,不值得被理解是我活该，谁让我是同性恋呢，我生来有罪,个人化归责
5581,你发现你原来不是父母的亲生孩子。,我的心情很糟糕，这个世界都是虚幻的，我还不如去死,情绪化推理
5582,最近刚升了职，但害怕自己的能力不能胜任,慢慢来，总有人要经历这一步的，逐渐锻炼自己，提升自己的能力,非扭曲
5583,父母有些过度干涉你的生活了，你最近做的事情，父母经常过问。,我跟他们商量一下，我已经成年，应该和他们商量一下我的生活方式。,非扭曲
5584,父母有些过度干涉你的生活了，你最近做的事情，父母经常过问。,他们就是想控制住我，让我成为一个任由他们摆布的赚钱工具。这太可怕了，他们从来不关心我的感受！,读心术
5585,作为中年人，你唯一的独生子去世了。,失去亲人让我痛苦，我没法接受,情绪化推理
5586,上级将远超于你的工作量分配给了你，你感觉太累了。,既然他给我分配这些工作，那么在他的认知里这些就是可以做完的,非扭曲
5587,上级将远超于你的工作量分配给了你，你感觉太累了。,工作真的很忙，我很长时间没和家里人联系了，父母应该是在埋怨我忽略他们了吧。,读心术
5588,点的外卖被偷了。,我怎么就这么坐得住，要是提前一点下去等外卖就不会被偷了。,个人化归责
5589,你想办一场盛大的结婚典礼，但是发现自己没有钱支付不起彩礼钱。,我年轻时不好好工作，娶不到老婆。,非扭曲
