Original Text,Label,Emotional Reasoning,Overgeneralization,Should Statements,Personalization,Mental Filter,Disqualifying the Positive,Jumping to Conclusions,Labeling and Mislabeling,Magnification and Minimization,All-or-Nothing Thinking,text_length
"Để giúp đứa trẻ này nâng cao thành tích, tôi đã kèm cặp một thời gian, đứa trẻ được 70 điểm, tôi vẫn không hài lòng với kết quả này. Cứ từ từ thôi, bây giờ được 70 điểm đã là có tiến bộ rồi, chỉ cần tôi và đứa trẻ đó tiếp tục cố gắng, tin rằng sẽ có một ngày đạt được điểm số lý tưởng.",0,0,0,0,0,0,0,0,0,0,0,68
"Đồng nghiệp của tôi, cùng năm vào công ty, tôi cảm thấy cô ấy luôn thích lấn át tôi. Tôi và cô ấy không có mối liên hệ gì, chỉ là vì tôi là một người yếu đuối, nên cô ấy mới luôn nhắm vào tôi.",1,0,0,0,1,0,0,0,0,0,0,46
"Luôn cảm thấy cách thức giao tiếp không đúng, không thoải mái, trong lòng cũng rất bối rối, một mô hình hôn nhân tốt nên như thế nào, tôi nghĩ độc lập là cơ sở, đối phương muốn gắn bó với nhau, khó chịu.",1,0,0,1,0,0,0,0,0,0,0,44
"Tôi vượt qua được nỗi sợ hãi lớn, nhưng tôi nghĩ đó là do tôi hết cách rồi.",1,0,0,0,0,0,1,0,0,0,0,18
"Tôi cảm thấy mình chắc chắn sẽ có học bổng, nhưng rất tiếc lại không đạt được học bổng. Có lẽ thành tích của tôi vẫn chưa đủ, tôi nên cố gắng hơn nữa.",0,0,0,0,0,0,0,0,0,0,0,34
Anh trai tôi là một kẻ nói dối lớn.,1,0,0,0,0,0,0,0,1,0,0,9
"Thành tích của tôi không tiến bộ, bố tôi nhìn tôi là lại sa sầm mặt mày và không nói chuyện với tôi. Thật khó chịu, hóa ra vị trí của tôi trong lòng ông ấy chỉ được đo bằng thành tích. Ông ấy chắc chắn nghĩ tôi vô dụng.",1,0,0,0,0,0,0,1,0,0,0,50
"Gần đây có một chàng trai rất đẹp trai, tôi muốn tỏ tình với anh ấy, nhưng anh ấy và tôi có khoảng cách khá lớn. Anh ấy yêu tôi nhiều như vậy, hãy đối xử tốt với anh ấy một chút, tại sao tôi lại tồi tệ đến vậy? Tại sao tôi lại nhạy cảm đến vậy, tôi chỉ khiến anh ấy đau khổ hơn.",1,0,0,0,1,0,0,0,0,0,0,66
"Tôi dễ bị choáng ngợp/thất vọng, những cảm xúc mà tôi cảm thấy dường như chỉ là giận dữ, thất vọng và trống rỗng, và tôi dường như bị phân ly ở một mức độ nào đó, tôi cũng nghĩ mình có thể tích trữ một số thứ, và tôi gặp khó khăn trong việc truyền đạt bằng lời nói cho mọi người biết điều gì đang xảy ra/điều tôi cảm thấy.",1,1,0,0,0,1,0,0,0,0,0,72
Tư vấn tâm lý có thể giải quyết được vấn đề gì? Tại sao đối với tôi lại không có chút hiệu quả và giúp đỡ nào? Đây là vấn đề của chuyên gia tư vấn hay là vấn đề của tôi?,0,0,0,0,0,0,0,0,0,0,0,42
"Tôi cảm thấy như rác rưởi, vì vậy tôi có lẽ là một người tồi tệ.",1,0,0,0,0,0,0,0,1,0,0,16
"Tôi là một luật sư thành đạt, nhưng tôi rất lo lắng sẽ thua kiện tại tòa. Lo lắng thua kiện như vậy, tôi đúng là một người nhu nhược.",1,0,0,0,0,0,0,0,1,0,0,30
"Tôi cảm thấy như mình có thể không có cá tính để điều này thành công hoặc tôi đã làm cô ấy khó chịu, nhưng cô ấy không muốn đẩy một người dễ bị tổn thương đến bờ vực, vì vậy thay vào đó cô ấy chỉ đến muộn.",1,0,0,0,0,0,0,1,0,0,0,49
"Nguyện vọng đầu tiên chắc chắn đậu, không ngờ chọn đại nguyện vọng thứ hai lại đậu, băn khoăn không biết có phải đã chọn sai cho con rồi không, phải làm sao đây?",0,0,0,0,0,0,0,0,0,0,0,34
"Tôi đang giảm cân, nhưng tôi đã lén ăn một miếng bánh quy và cảm thấy rất hối hận. Bạn gái sẽ chia tay tôi vì tôi giảm cân thất bại.",0,0,0,0,0,0,0,0,0,0,0,31
"Cha mẹ tôi hơi can thiệp quá mức vào cuộc sống của tôi, họ thường xuyên hỏi han những việc tôi làm gần đây. Họ là những người cha mẹ tồi tệ nhất trên thế giới, cha mẹ nhà ai lại đối xử với con cái như vậy chứ.",1,0,0,0,0,0,0,0,0,0,1,49
"Không có hứng thú học tập, nhìn sách giáo khoa là buồn ngủ chết đi được, đặc biệt là môn Ngữ văn cảm thấy rất nhàm chán, phải làm sao?",0,0,0,0,0,0,0,0,0,0,0,30
"Tôi thậm chí còn không thể hoàn thành việc đặt phòng mà sếp đã dặn, sự nghiệp của tôi đã kết thúc rồi.",1,0,0,0,0,0,0,0,0,0,1,23
"Cảm xúc của tôi bị người khác phát hiện, có lẽ là do kỹ năng thể hiện của tôi quá kém, tôi không nên có tình cảm với anh ấy.",1,0,0,0,1,0,0,0,0,0,0,30
"Bạn trai tôi gọi điện cho tôi, nói rằng anh ấy cần thêm không gian. Kẻ tệ bạc! Mới mấy ngày đã thay lòng đổi dạ rồi, hừ, quả nhiên lời hứa của đàn ông là không đáng tin nhất.",1,0,1,0,0,0,0,0,0,0,0,40
"Gần đây tôi muốn xem ảnh tốt nghiệp của mình, nhưng tôi tìm mãi không thấy. Chắc chắn là bạn cùng phòng của mình đã lục đồ của mình rồi lấy đi, cô ấy chắc chắn vẫn còn tức giận vì chuyện lần trước, lần này cô ấy cố tình trả thù mình.",1,0,0,0,0,0,0,1,0,0,0,53
"Sếp quyết định giảm lương của tất cả nhân viên, tôi cảm thấy rất buồn. Tôi nhìn số tiền ngày càng ít trong tài khoản, tôi đã khóc rất lâu, tôi cảm thấy mọi thứ trong cuộc sống đều đang chống lại tôi.",1,1,0,0,0,0,0,0,0,0,0,43
"Không biết làm thế nào để hòa hợp với gia đình nữa, làm gì cũng sai, cũng hận bản thân vô dụng",1,0,0,0,1,0,0,0,0,0,0,22
"Tôi đang giảm cân, nhưng tôi đã lén ăn một cái bánh quy, tôi vô cùng hối hận. Ai cũng có lúc không kiềm chế được bản thân, bây giờ bắt đầu tiếp tục nỗ lực giảm cân.",0,0,0,0,0,0,0,0,0,0,0,38
"Thành công này chỉ là nhất thời thôi, tôi vẫn còn nhiều yếu kém.",1,0,0,0,0,0,0,0,0,1,0,14
"Tôi được tin tưởng giao phó nhiệm vụ quan trọng, nhưng tôi nghĩ họ không còn ai khác.",1,0,0,0,0,0,1,0,0,0,0,18
Vợ/chồng tôi trở nên lạm dụng lời nói với tôi. Anh ấy có thể đánh tôi.,0,0,0,0,0,0,0,0,0,0,0,16
"Tôi có rất nhiều mặt tối mà không muốn bạn biết, chỉ có tôi mới hiểu. Tôi nóng nảy, lạnh lùng, cực đoan, u uất, trầm cảm, lo âu, tự ti, bất an. Nhưng một người như vậy, trước mặt bạn, tôi vẫn cẩn thận, thận trọng che giấu mặt tối của mình, muốn thể hiện cho bạn một con người tốt nhất của tôi",1,0,0,0,0,0,0,0,1,0,0,65
Chúng tôi đến muộn bữa tiệc tối và khiến chủ nhà làm quá lửa bữa ăn,0,0,0,0,0,0,0,0,0,0,0,16
"500 nhân dân tệ tính ra một tháng cũng được 2000 rồi, tạm được, đủ chi phí sinh hoạt hàng ngày của tôi.",0,0,0,0,0,0,0,0,0,0,0,23
"Khi tôi nhận được sự tin tưởng, tôi nghĩ đó là do họ không có lựa chọn nào khác.",1,0,0,0,0,0,1,0,0,0,0,19
"Quả nhiên, dù thế nào tôi cũng destined bị ghét bỏ.",1,0,0,0,0,0,0,1,0,0,0,11
"Con gái tôi gần đây ra ngoài buổi tối, không về nhà qua đêm, cũng không gọi điện cho tôi. Lo cho con gái quá, tôi gửi tin nhắn hỏi thử xem, nhỡ đâu có chuyện gì thì sao.",0,0,0,0,0,0,0,0,0,0,0,39
"Tôi và bạn gái đã quen nhau hơn ba tháng, sống chung hai tháng, gần đây vì lỡ mang thai mà phải chia tay, thái độ của cô ấy rất kiên quyết, tôi không hiểu lắm.",0,0,0,0,0,0,0,0,0,0,0,36
"Tôi và người bạn thân nhất của mình xảy ra tranh cãi, cả hai không ai chịu nhường ai và tuyên bố cắt đứt quan hệ. Cảm giác như sẽ không có ai quan tâm đến tôi nữa, những lời nói về việc làm bạn tốt cả đời trước đây đều là giả dối.",1,0,1,0,0,0,0,0,0,0,0,54
Chàng trai tôi yêu nhất cũng không muốn tôi nữa. Tôi thật nực cười.,1,0,0,0,0,0,0,0,1,0,0,14
"Vì chuyển công tác sang bộ phận khác nên tôi muốn thêm WeChat của lãnh đạo để hỏi một số việc, kết quả không nhận được phản hồi, cảm thấy rất xấu hổ, có phải hơi vội vàng không?",0,0,0,0,0,0,0,0,0,0,0,39
"Mắt tôi có triệu chứng khô mắt, bác sĩ bảo tôi không được tiếp xúc với màn hình điện tử, tôi rất bực bội. Không có sản phẩm điện tử, tôi biết làm sao đây, ngày nào cũng bất tiện biết bao. Và không có những trò chơi đó, cuộc sống của tôi sẽ trở nên vô vị đến nhường nào!",1,0,0,0,0,0,0,0,0,0,1,61
Được mọi người tin tưởng chỉ vì tôi không bao giờ từ chối thôi.,1,0,0,0,0,0,0,0,0,1,0,14
"Uống thuốc ngắt quãng một năm nhưng không cảm thấy khá hơn. Hình như là vá chỗ này lại thủng chỗ kia, mỗi giai đoạn đều có những phản ứng khác nhau. Có lẽ bệnh này thực sự không thể chữa khỏi, chỉ có thể kiểm soát thôi. Tôi có di truyền gia đình, đã từ bỏ rồi, sống qua ngày đoạn tháng thôi. Khá mâu thuẫn",1,0,0,0,0,0,0,1,0,0,0,67
"Tôi học rất kém, mặc dù đã cố gắng rất nhiều nhưng kết quả vẫn không như ý. Tôi học kém, tôi không có bất kỳ ưu điểm nào, tôi vô dụng.",1,0,0,0,0,0,0,0,0,0,1,32
"Thật không may, tôi được chẩn đoán mắc bệnh tâm thần. Bị chẩn đoán mắc bệnh tâm thần, chắc chắn sau này tôi sẽ làm mọi việc không tốt, sức khỏe không tốt, công việc không thuận lợi, cuộc sống cũng không viên mãn.",1,0,1,0,0,0,0,0,0,0,0,44
"Trong một hoặc hai tháng qua, tôi thức dậy ít nhất một lần mỗi tuần vì đau lưng. Tôi nghĩ công việc bận rộn quá, khiến tôi đau lưng nhức mỏi, tiền kiếm được cũng chỉ đủ sống, muốn ăn một bữa ngon cũng phải tính toán kỹ lưỡng.",0,0,0,0,0,0,0,0,0,0,0,49
"Ngoài đi làm, anh ấy không làm việc nhà gì cả, cũng không trông con mấy, không ở bên tôi, rảnh rỗi là đi đánh mạt chược tự chơi.",0,0,0,0,0,0,0,0,0,0,0,29
"Tôi đạt được thành tích cao trong công việc, nhưng tôi nghĩ đó là do may mắn và sự hỗ trợ của đồng nghiệp.",1,0,0,0,0,0,1,0,0,0,0,24
"Tôi được chọn làm trưởng nhóm, nhưng chắc là do không ai muốn làm thôi.",1,0,0,0,0,0,1,0,0,0,0,15
thiếu hứng thú tình dục từ người yêu,0,0,0,0,0,0,0,0,0,0,0,8
"Đồng nghiệp khen tôi giỏi giải quyết vấn đề, nhưng tôi chỉ làm theo hướng dẫn thôi mà.",1,0,0,0,0,0,1,0,0,0,0,18
Kỹ năng thuyết trình của tôi cũng chỉ ở mức chấp nhận được.,1,0,0,0,0,0,0,0,0,1,0,13
Cô ấy có lẽ nghĩ tôi là đứa cháu tệ nhất từ trước đến nay,1,0,0,0,0,0,0,1,0,0,0,15
"Mình phải luôn được mọi người yêu quý, nếu không thì mình có vấn đề.",1,0,0,1,0,0,0,0,0,0,0,15
Tôi đang thực hiện hàng loạt những việc tự giúp đỡ về sức khỏe đã chiếm trọn cuộc đời tôi và tôi chỉ ngày càng tệ hơn.,1,0,0,0,0,0,0,0,0,1,0,27
"Ngay cả tiền sính lễ tôi cũng không thể bỏ ra được, tôi cảm thấy cuộc đời mình là một thất bại hoàn toàn.",1,0,0,0,0,0,0,0,0,0,1,24
Tôi chưa bao giờ cảm thấy tồi tệ về điều đó nhưng bây giờ thì có vì tôi biết đó là lý do cơ bản khiến tôi không bao giờ tiến lên được. Tôi đã cố gắng kiểm soát bản thân và từ chối mọi ham muốn nói chuyện với bất cứ ai tôi nói chuyện nhưng tôi luôn thất bại.,1,0,1,0,0,0,0,1,0,0,0,61
"Khi tôi đang làm một nhiệm vụ, tôi cảm thấy mình như một kẻ ngốc hoàn toàn.",1,0,0,0,0,0,0,0,1,0,0,17
Người bạn thân không được phép kết bạn với kẻ thù của tôi.,1,0,0,1,0,0,0,0,0,0,0,13
Có những hành động mà mọi người làm khiến tôi cảm thấy rất tức giận và kinh khủng.,1,0,0,0,1,0,0,0,0,0,0,18
"Người khác nói tôi trông không được tốt, như thể người khác nợ tiền tôi. Tôi cũng không thích vẻ ngoài của mình, tôi biết sự tồn tại của người như tôi là sai.",1,0,0,0,0,0,0,0,1,0,0,34
"Tôi đang ôn thi cao học, áp lực rất lớn, tôi rất lo lắng. Tôi nghĩ tôi đã nhận được một lá thư chấp nhận, nói với tôi rằng hai năm tới sẽ là địa ngục trần gian, bây giờ tôi rất sợ hãi.",1,0,0,0,0,0,0,1,0,0,0,44
"Tôi đã trải qua ảo giác và hoang tưởng, chủ yếu là hoang tưởng. Tôi thường thấy một bóng người đi theo mình phía sau lưng, những cái bóng gần tôi, và những ảo tưởng của tôi bao gồm suy nghĩ rằng mọi thứ tôi thấy đều không có thật, rằng mọi người đều ghét tôi, rằng điều gì đó cuối cùng sẽ đến và giết tôi, ngay cả khi nó không sống, và nhiều hơn nữa. Công việc nhỏ nhất cũng có vẻ như một nỗi đau, và tôi cũng đã trải qua nhiều điều khác nữa.",0,0,0,0,0,0,0,0,0,0,0,98
"Tôi là con út trong nhà, tôi cảm thấy mình bị bố mẹ bỏ bê. Tôi không nên tồn tại trên thế giới này, bị bỏ bê cũng chỉ là vấn đề của riêng tôi, tôi chắc chắn đã làm sai điều gì đó.",1,0,0,0,1,0,0,0,0,0,0,44
"Tôi thực sự có trí nhớ kém đến cực điểm, trí nhớ hỗn loạn đến cực điểm, tính khí kém đến cực điểm, tâm trạng kém đến cực điểm, làm gì cũng không được",1,1,1,0,0,0,0,1,0,0,0,34
"Tôi đã hoàn thành một dự án khó, nhưng tôi nghĩ đó là vì tôi đã nhận được sự hỗ trợ lớn từ mọi người.",1,0,0,0,0,0,1,0,0,0,0,25
"Hôm nay bố tôi say rượu, nổi giận đùng đùng, đá tôi ra khỏi nhà. Chắc là do mình đã làm gì đó không tốt nên bố mới tức giận như vậy, mình nhất định phải tìm ra vấn đề để ông ấy không tức giận nữa.",1,0,0,0,1,0,0,0,0,0,0,47
"Thất bại quá, tôi sống đến giờ làm gì cũng thất bại hết.",1,0,0,0,0,0,0,0,1,0,0,13
"Tôi đang ôn thi cao học, áp lực rất lớn, tôi rất lo lắng. Nếu tôi không đỗ thì cuộc đời tôi sẽ kết thúc, khi tôi nghĩ về điều đó, nó khiến tôi cảm thấy mình thật thất bại.",1,0,0,0,0,0,0,0,0,0,1,40
"Khi tôi giáo dục con cái, chúng bắt đầu cãi lại, bày tỏ ý kiến của mình, thậm chí công khai phản đối tôi. Chúng dám cãi lại tôi như vậy, không tôn trọng người lớn thật đáng giận. Nhưng đây cũng là một sự trưởng thành, cũng có chút an ủi, phải nhắc nhở chúng lần sau chú ý.",0,0,0,0,0,0,0,0,0,0,0,60
"Gần đây tôi phát hiện ra WeChat của người thứ ba trong điện thoại của bố tôi. Mình là đứa trẻ hư, thường xuyên làm ông ấy tức giận, nên ông ấy mới đi tìm người thứ ba.",1,0,0,0,1,0,0,0,0,0,0,38
"Tôi muốn tổ chức một đám cưới hoành tráng, nhưng phát hiện mình không có tiền để chi trả tiền sính lễ. Bây giờ tôi thật sự không có tiền, có lẽ tôi sẽ không bao giờ có đủ tiền để tặng sính lễ cho vợ.",1,0,1,0,0,0,0,0,0,0,0,46
"Có vẻ như tôi đã giải quyết được một vấn đề cấp bách, nhưng còn nhiều rắc rối khác.",1,0,0,0,0,0,0,0,0,1,0,19
"Gần đây có tình trạng mất ngủ xảy ra. Tôi nghĩ là do gần đây tôi quá lo lắng, ngay cả tâm trạng của mình tôi cũng không điều chỉnh tốt được, bây giờ lại không ngủ được, rơi vào vòng luẩn quẩn này không phải đều do tự mình gây ra sao. Tôi thực sự quá thất bại rồi, là một người hoàn toàn vô dụng.",1,1,0,0,0,0,0,0,0,0,0,67
"Tôi đang trong quá trình giảm cân, nhưng tôi đã lén lút ăn một chiếc bánh quy, tôi rất hối hận. Tôi không kiềm chế được miệng, tôi thậm chí không kiểm soát được cân nặng của mình, tôi hoàn toàn không kiểm soát được cuộc đời mình.",1,0,0,0,0,0,0,0,0,0,1,48
