Original Text,Emotional Reasoning,Overgeneralization,Should Statements,Personalization,Mental Filter,Disqualifying the Positive,Jumping to Conclusions,Labeling and Mislabeling,Magnification and Minimization,All or Nothing Thinking
"Tôi có lẽ sẽ không sống qua mùa xuân này, chắc chắn sẽ không sống qua mùa hè này",0,0,1,0,0,0,0,0,0,0
"Bạn thấy đấy, không phải vậy sao? Không ai sẽ làm bạn với tôi, cũng không ai quan tâm đến chuyện rác rưởi của bạn, vì bạn ghê tởm mà",0,0,0,0,0,0,1,1,0,0
"Bạn không cần phải như vậy nữa, trong mắt bạn tôi chỉ là rác rưởi không thể vứt bỏ, bạn thực sự không cần phải như vậy nữa, tôi đi không được sao, tôi đi",0,0,0,0,0,0,0,1,0,0
"Zoufàn, tôi hơi không chịu nổi nữa rồi. Tôi không chịu nổi mình rõ ràng rất buồn nhưng lại phải mỉm cười đối mặt với cuộc sống. Tôi ghét người khác phủ nhận nỗ lực của tôi, tôi ghét họ làm tổn thương tôi nhưng lại coi như không có chuyện gì xảy ra. Tôi sắp bị đa nhân cách rồi. Cả hai đều là tôi, nhưng một là Jiu Niang giả tạo cười, một là Jiu Niang âm u tột cùng",0,0,0,0,0,0,0,1,0,0
Chỉ là một người tệ hại mà thôi,0,0,0,0,0,0,0,1,0,0
Nguyên nhân của tất cả những điều này là do tôi đã đặt ra yêu cầu quá cao cho bản thân,0,0,0,1,0,0,0,0,0,0
"Tôi đã đánh mất cô ấy, chắc chắn là do tôi không đủ tốt. Sống cuộc sống vô vị như thế này chi bằng kết thúc sớm còn hơn, phải không?",0,0,0,1,0,0,1,0,0,0
"Tại sao tôi không thể gặp được một người biết trân trọng tôi? Cảm giác như những cảm xúc mà tôi đã thể hiện đều vô ích. Cảm giác như sự tốt đẹp của tôi thật rẻ mạt, tại sao chứ? Tôi thực sự không xứng đáng sao? Tại sao những người xung quanh không ai để tâm đến sự tốt đẹp của tôi?",0,1,0,0,0,0,0,0,0,0
Tôi nghĩ tôi sẽ không bao giờ khá hơn được nữa,0,0,0,0,0,0,1,0,0,0
"Cứ mỗi ngày đều sống như một cái xác không hồn, tôi thực sự không biết mình đang làm gì",0,0,0,0,0,0,0,1,0,0
"Không học được, nếu tôi biết cách yêu bản thân thì đã không như vậy rồi, tôi thực sự rất tệ",0,0,0,0,0,0,0,1,0,0
"Không thể tự mình ngủ một giấc ngon lành, không thể tự mình khóc một trận thỏa thích, dường như, chỉ còn lại bản thân như một cái xác không hồn.",0,0,0,0,0,0,0,1,0,0
"Bây giờ tôi vừa vô dụng vừa suy sụp, ngay cả bản thân tôi cũng ghét bỏ, nhưng tôi không còn cách nào khác",0,0,0,0,0,0,0,1,0,0
"Zoufàn, tôi lại đến đây... Lần này vì trái tim quá đau đớn nên tôi đến, không có anh ấy tôi không thể sống nổi... Bây giờ tôi thực sự không muốn sống nữa!",0,0,0,0,0,0,0,0,1,0
"Vô ích, tôi không thể làm được như các bạn nói, tôi thật vô dụng, tôi không xứng đáng nhận được sự khích lệ của các bạn",0,0,0,0,0,0,1,1,0,0
"Tài năng của tôi thì tính là gì, trong mắt thế nhân đều là vô dụng.",0,0,0,0,0,1,0,0,0,0
Tôi là một người rất tồi tệ,0,0,0,0,0,0,0,1,0,0
"Tôi đang âm thầm sụp đổ, khóc, áp lực quá lớn, buồn quá",0,0,0,0,1,0,0,0,0,0
"Có phải kiếp trước tôi đã làm điều gì xấu, ông trời muốn trừng phạt tôi như vậy, khiến bố tôi không thể hồi phục tốt, khiến những điều xui xẻo, rắc rối cứ liên tiếp ập đến gia đình tôi, tôi phải làm sao đây?",0,0,0,1,0,0,0,0,0,0
"Zoufàn, tôi muốn chết rồi, tôi không chịu nổi nữa rồi, tại sao lại như vậy, chân tình đặt nhầm chỗ... tôi không còn gì để níu kéo mình sống nữa rồi...",0,0,0,0,1,0,0,0,1,0
"Tôi nghĩ tôi sẽ không bao giờ tốt hơn được nữa, tôi không thể thoát khỏi số phận bị người khác vứt bỏ. Gia đình tôi rất tốt, nhưng tôi chỉ cảm thấy mình không xứng đáng",0,0,0,0,0,0,1,0,0,0
"Thực ra đi sớm cũng tốt thôi, cái thế giới chó má này càng ngày càng ghê tởm, kinh tế không tốt, làn sóng thất nghiệp",0,0,0,0,0,0,0,1,0,0
"Luôn nghĩ mình vừa cởi mở vừa mạnh mẽ, dần dần lừa dối tất cả mọi người xung quanh, kể cả người thân cũng bắt đầu không để ý đến trạng thái tâm lý của tôi, thường xuyên nói ra những lời rất làm tổn thương. Gần đây tôi ngày càng thường xuyên nghĩ đến việc tự tử, giá mà tôi có dũng khí như Zoufàn, như vậy sẽ không phải trải qua mỗi ngày mai u ám vô vọng nữa",0,0,0,0,1,0,0,0,0,0
Tôi luôn cảm thấy mình mắc đủ thứ bệnh,0,0,0,0,0,0,1,0,0,0
"Bản chất của con người là cô đơn, dù sao cũng không ai quan tâm đến bạn",0,0,0,0,0,0,1,0,0,0
"Dù sao thì hôm nay chết hay ngày mai chết cũng đã không còn hy vọng vào cuộc đời nữa rồi, tôi thật sự rất thất bại",0,0,0,0,0,0,0,1,0,0
"Zoufàn, tôi thấy mình thật vô dụng, chẳng làm được gì cả, ngay cả game cũng không chơi thắng được",0,0,0,0,0,0,0,1,1,0
"Lại phải chịu đựng thêm một ngày nữa, đúng là đồ rác rưởi, ngay cả dũng khí để chết cũng không có",0,0,0,0,0,0,0,1,0,0
"Không cam lòng nhưng không biết cách, chỉ có thể chờ đợi, chờ đợi mình trở nên tồi tệ hơn",0,0,0,0,0,0,1,0,0,0
"Trong lòng khó chịu quá, thế giới này không hề yêu những người lương thiện, lương thiện chỉ chứng tỏ tôi yếu đuối mà thôi",0,0,0,0,1,0,1,1,0,0
"Tôi đúng là một con heo mà. Lớn chừng này rồi mà chưa bao giờ chúc mừng sinh nhật bố mẹ đàng hoàng. Hôm nay tôi mới phát hiện ngày 5 tháng này là sinh nhật bố tôi. Chúc mừng sinh nhật bố. Ngày sinh nhật của bố tôi không dám gọi điện cho bố vì tôi sợ tôi sẽ khóc, tôi sợ bố sẽ lo lắng cho tôi, tôi sợ ảnh hưởng đến bố, tôi sợ bố buồn. Tôi sợ bố sẽ đến đón tôi về nhà. Tôi thực sự vô dụng, vô dụng lắm. Con xin lỗi bố. Kiếp sau bố hãy đổi một đứa con khác nhé. Con yêu bố.",0,0,0,0,0,0,0,1,0,0
"Zoufàn, đến thăm bạn đây, nhưng luôn không ngừng làm tổn thương bản thân, làm tổn thương người yêu tôi, mỗi ngày đều sống trong sự tự trách và mâu thuẫn, xin lỗi, xin lỗi, xin lỗi, xin lỗi",0,0,0,1,0,0,0,0,0,0
"Là tôi đáng chết mà, không biết nói chuyện, không biết thể hiện",0,0,0,1,0,0,0,0,0,0
"Không ai chịu đứng về phía tôi, chỉ coi tôi là kẻ điên. Toàn là tôi gây chuyện nên tôi cũng không quan tâm đến tâm trạng của các bạn nữa. Vậy rốt cuộc có vấn đề gì ở đâu chứ?",0,0,0,0,0,0,1,0,0,0
Tôi chết đi thì tôi là cái thứ rác rưởi gì,0,0,0,0,0,0,0,1,0,0
"Rất nhiều đêm khó ngủ, đêm nay là nhất, tha thứ cho sự hèn nhát của tôi đêm nay, tôi muốn kêu cứu.",0,0,0,0,0,0,0,1,0,0
"Lỗ Tấn nói rằng nỗi buồn vui của con người không giống nhau, vậy tôi đang tức giận điều gì tôi cũng không hiểu. Đạo khác không cùng mưu, bạn đừng làm phiền tôi tôi cũng sẽ không để ý đến bạn, tôi đúng là một người độc ác, keo kiệt, ngu ngốc và xấu xa như vậy, nên hãy tránh xa tôi ra.",0,0,0,0,0,0,0,1,0,0
Tôi là đồ ngốc,0,0,0,0,0,0,0,1,0,0
"Tôi sống thật vô dụng, chẳng làm được việc gì cả",0,0,0,0,0,0,1,1,0,0
Tôi giống như một con heo,0,0,0,0,0,0,0,1,0,0
"Gần đây đột nhiên rất sợ cô đơn, tôi sợ tôi đột tử mà không ai biết,, hình như muốn có bạn bè quá, cảm thấy mình sống thật thất bại",0,0,0,0,0,0,0,1,0,0
"Tôi đã cố gắng, nhưng vô ích, nhiều người đều nói như vậy, chắc là tôi quá vô dụng rồi",0,0,0,0,0,0,0,1,0,0
Tôi thật thất bại,0,0,0,0,0,0,0,1,0,0
"Đột nhiên buồn quá, vì bị bệnh, tiền thuốc mỗi ngày đủ để ăn một bữa, thỉnh thoảng còn phải đi kiểm tra, nếu không có tôi thì có lẽ sẽ không có nhiều gánh nặng như vậy, cuộc sống của họ chắc chắn sẽ tốt đẹp hơn.",0,0,0,0,0,0,1,0,0,0
"Tôi 27 sắp 28 rồi, vẫn một mình, người gần ba mươi rồi không nhà không xe không chồng không gia đình, đúng vậy tôi không có gì cả, tôi rất thiếu tình yêu, không ai muốn không ai yêu cũng không có bạn bè, tuổi tác đã lớn nhan sắc cũng xuống cấp rồi còn lại một mình, thực sự không biết cuộc đời như vậy có ý nghĩa gì, cảm ơn anh đã đẹp trai và xuất sắc như vậy mà vẫn từng nhìn đến tôi và cho tôi sự ấm áp, nhưng tôi không xứng đáng, rất yêu anh nhưng anh là của người khác, ngay cả chút ấm áp đó cũng đã mất rồi",0,0,0,0,0,0,0,0,1,0
Bạn cùng phòng tôi sao lại ghê tởm thế nhỉ? Tôi đã cố gắng kiềm chế bản thân không nghĩ như vậy vô số lần. Tôi thực sự sợ không thể sống chung với họ,0,0,0,0,0,0,0,1,0,0
Anh ta thực sự rất ngu dốt,0,0,0,0,0,0,0,1,0,0
Tôi thực sự rất tệ.,0,0,0,0,0,0,0,1,0,0
"Tôi vẫn chỉ biết khóc, khóc, khóc, cảm thấy mọi chuyện đều là lỗi của tôi, tôi thực sự vô dụng quá, tại sao tay cứ run bần bật",0,0,0,1,0,0,0,1,0,0
"Thực sự cảm thấy mình tồi tệ kinh khủng, từ cấp ba vào top 400 giờ xuống 1200... chỉ có thể bám sát điểm chuẩn đại học, chỉ còn 190 ngày nữa, bố mẹ ngày nào cũng vất vả vì tôi mà tôi lại không cầu tiến, thực sự rất hối hận vì当初 đã không học hành chăm chỉ. Tôi luôn trì hoãn hết lần này đến lần khác, trì hoãn đến bây giờ đột nhiên không còn nhìn thấy hy vọng nữa. Nhưng tôi vẫn muốn thi vào Đại học Sư phạm Hoa Trung, muốn thi 985, tôi không muốn họ thất vọng chút nào.",0,0,0,0,0,0,0,1,0,0
"Ngay cả việc một mình buồn bã một cách nhẹ nhàng tôi cũng không làm được, tôi có thể là một kẻ biến thái hung hăng, tự hành hạ bản thân, và cả những người xung quanh nữa. Tôi thực sự tò mò, liệu họ có hạnh phúc hơn khi không có tôi hành hạ, so với việc mất tôi và đau buồn không.",0,0,0,0,0,0,0,1,0,0
"Tôi tuyệt vọng, chán ghét đời, không tin vào nhân tính, không có niềm vui. Đầy rẫy đau khổ. Vậy sống để làm gì.",0,0,0,0,1,0,0,0,0,0
"Đúng vậy, tôi rất ích kỷ, lấy danh nghĩa an ủi người khác, nhưng chẳng phải cũng đang tự an ủi mình sao?",0,0,0,0,0,0,0,1,0,0
"Tôi sẽ không công khai nói với bạn bè xung quanh những lời này rằng tôi thực sự rất buồn, vì có lẽ cũng chẳng có ai để ý, hoặc cũng có thể là do tôi thực sự rất đáng ghét, rất đáng ghét.",0,0,0,0,0,0,0,1,0,0
"Bên cạnh tiếng cười nói vui vẻ, thật tốt quá, kiếp này của tôi, hình như cứ phải cô đơn mãi thôi",0,0,0,0,0,0,1,0,0,0
"Mỗi khi tôi nhắm mắt lại, đầu óc tôi tràn ngập những ký ức đau khổ. Tôi cứ như vậy mở mắt cho đến bình minh. Tôi sống đến 21 tuổi, chỉ nhớ biển ngày hôm đó, chỉ ngày hôm đó, tôi thực sự cảm thấy hạnh phúc, chỉ có một ngày như vậy...",0,0,0,0,1,0,0,0,0,0
"Tại sao chứ? Họ ích kỷ đến vậy, chưa bao giờ nghĩ đến hoàn cảnh của tôi như thế nào. Dù công việc có tốt đẹp đến mấy nhưng ở một nơi hoàn toàn xa lạ không có bạn bè, tôi thực sự đang cố gắng kìm nén để không sụp đổ. Tại sao từ nhỏ đến lớn đều như vậy? Tôi đến thế giới này chỉ để thỏa mãn dục vọng kiểm soát của họ sao?",0,1,0,0,0,0,0,1,0,0
Đối với một kẻ rác rưởi như tôi thì dù có cố gắng bao nhiêu cũng vô ích phải không?,0,0,0,0,0,0,1,1,0,0
"Hôm nay là ngày 11 tháng 11 năm 2019. Bạn cùng phòng sau khi mua một đôi bốt Martin gần giống của tôi, hôm nay lại đặt mua một loại mặt nạ giống hệt của tôi và một chiếc áo khoác vest kiểu dáng tương tự. Vì cô ấy gầy hơn và cao hơn tôi rất nhiều, nên tôi không thích mặc đồ giống cô ấy. Có lẽ là do tôi quá tự ti, tôi không thích mặc đồ giống người cùng phòng. Trước đây gu thời trang của cô ấy rất đẹp, không biết dạo này thế nào, hình như bắt đầu dần dần giống tôi.",0,0,0,0,0,0,0,0,1,0
"Tôi muốn người khác đến cứu tôi nhưng lại tự nguyện chìm đắm. Bản thân tôi còn không yêu bản thân thì người khác càng sẽ không yêu tôi, loại người như tôi cũng không đáng được yêu phải không, tôi thực sự đã trở thành người xấu rồi, tôi ghê tởm quá",0,0,0,0,0,0,0,1,0,0
"Tôi thật rác rưởi, Zoufàn",0,0,0,0,0,0,0,1,0,0
"Tâm trạng xuống dốc, cực kỳ nhạy cảm, nước mắt vô cớ chảy, đôi khi ngay cả vào buổi sáng tươi đẹp cũng có rất nhiều cảm xúc tiêu cực ập đến, cảm thấy không có hy vọng, cuộc sống ngày càng tệ hơn, tôi không vui chút nào",0,0,0,0,1,0,0,0,0,0
"Người như tôi, chắc chắn sẽ bị tất cả mọi người ghét bỏ phải không, thật sự quá xấu xí, làm sao lại có thứ ghê tởm như vậy tồn tại chứ?",0,0,0,0,0,0,1,1,1,0
"Mỗi lần tốt lên đều là giả dối, chỉ có tệ hơn mà thôi",0,0,0,0,0,0,1,0,0,0
"Tôi vô dụng mà, tôi vô dụng",0,0,0,0,0,0,0,1,0,0
"Đôi khi tôi ước mình không nhạy cảm đến thế, một ánh mắt của người khác cũng có thể khiến tôi lập tức rơi xuống địa ngục",0,0,0,0,0,0,0,0,1,0
"Thực ra tôi đặc biệt yếu đuối, gặp chút chuyện là chỉ nghĩ đến việc trốn tránh",0,0,0,0,0,0,0,1,0,0
"Mỗi khi thấy những người trẻ tuổi gặp tai nạn hoặc thiên tai, tôi đều cảm thấy rất đau lòng, ông trời tại sao lại mang họ đi, tại sao người chết không phải là tôi, tôi mới là người đáng chết nhất",0,0,1,0,0,0,0,0,0,0
"Thực ra thì, nói sao đây... bề ngoài tôi thật sự rất cởi mở phải không, nhưng nội tâm thì có lẽ là u tối... Tôi luôn nghĩ cách phá hoại một mối quan hệ tốt đẹp, nghĩ xem mọi người có thích tôi không, có nói xấu tôi sau lưng không, có phải mọi người đều giả vờ thân thiết với tôi không... Tôi rất phiền, tôi không hiểu mình đang nghĩ gì",0,0,0,0,0,0,1,0,0,0
Chắc là tôi không sống nổi nữa rồi. Mọi người đều không thích tôi,0,0,0,0,0,0,1,0,0,0
"Tôi thực sự vô dụng, gặp bất cứ khó khăn nào cũng bỏ cuộc ngay lập tức",0,0,0,0,0,0,0,1,0,0
"Chân lý của cuộc sống là, một khi có một chút thay đổi, mọi thứ sẽ phát triển theo hướng ngày càng hỗn loạn, ngày càng tồi tệ, ngày càng không thể kiểm soát được",0,0,0,0,0,0,1,0,0,0
"Tôi thực sự đã chán ngấy cuộc sống như thế này, cuộc đời như thế này, và càng chán ngấy chính bản thân mình uể oải như thế này",0,0,0,0,0,0,0,1,0,0
"Trong mắt gia đình, chỉ những người ưu tú mới có quyền bị bệnh, còn lại đều là gánh nặng, ví dụ như tôi.",0,0,0,0,0,0,0,1,0,0
"Tôi ghét bản thân mình hiện tại, yếu đuối, hèn mọn, như một kẻ bợ đỡ, đi cầu xin chút tình cảm. Ngay cả khi tất cả mọi người xung quanh đều giúp tôi, cuối cùng anh ấy quay lại, nhưng cảm giác cũng không còn như trước nữa. Tôi vẫn yếu thế, vẫn đáng thương mỗi ngày chờ tin nhắn của anh ấy. Cái giọng điệu lạnh lùng đó, trong lòng đau lắm.",0,0,0,0,0,0,0,1,0,0
